Year,CO2 (ppmv),Temperature,Year(for Temp),Celsius Temperature,Temperature Anomaly,Year (for CH4),CH4 Mean,Year (for Ire records),Annual Mean Temperature (Ire),Temp Anomaly (Ire),Year (for Ire records),Annual Mean Precipitation (Ire),Precipitation Anomaly (Ire)
-700043.1490909093,230.88479116742863,215.3,-698269.0,-57.849999999999966,-2.1114942528735483,-699253,595.0,,,,,,
-699574.5236363634,232.4560078431405,215.4,-697769.5,-57.74999999999997,-2.011494252873554,-698715,578.0,,,,,,
-699318.527272727,235.4215271002262,215.8,-697287.8,-57.349999999999966,-1.6114942528735483,-698396,581.0,,,,,,
-698864.8381818184,236.6070014153336,216.0,-696817.7,-57.14999999999998,-1.4114942528735597,-697922,566.0,,,,,,
-698535.0242424243,236.7173884297771,215.6,-696330.3,-57.54999999999998,-1.8114942528735647,-697607,594.0,,,,,,
-698153.6854545457,237.2061159374093,215.5,-695836.1,-57.64999999999998,-1.91149425287356,-697182,604.0,,,,,,
-697914.7075757575,239.72641961823388,215.3,-695335.6,-57.849999999999966,-2.1114942528735483,-696324,588.0,,,,,,
-697489.0187878788,239.00952129629684,215.0,-694820.4,-58.14999999999998,-2.41149425287356,-696097,605.0,,,,,,
-697265.7512121215,238.8636108455049,215.3,-694317.5,-57.849999999999966,-2.1114942528735483,-695658,604.0,,,,,,
-696803.2309090907,241.8320311598419,215.2,-693811.8,-57.94999999999999,-2.211494252873571,-694968,624.0,,,,,,
-696555.5381818184,240.89904625193032,215.5,-693319.4,-57.64999999999998,-1.91149425287356,-694693,645.0,,,,,,
-696089.0036363635,241.0299151581724,215.8,-692842.0,-57.349999999999966,-1.6114942528735483,-694279,643.0,,,,,,
-695796.6751515149,239.884743914407,215.9,-692367.1,-57.24999999999997,-1.511494252873554,-694030,647.0,,,,,,
-695392.4521212119,238.4199792836092,215.8,-691889.4,-57.349999999999966,-1.6114942528735483,-693621,632.0,,,,,,
-695140.2909090907,239.4354918894625,215.9,-691415.3,-57.24999999999997,-1.511494252873554,-693349,652.0,,,,,,
-694694.8345454544,238.13269799082363,216.0,-690944.3,-57.14999999999998,-1.4114942528735597,-692955,635.0,,,,,,
-694484.8896969694,238.0518499460627,215.8,-690464.2,-57.349999999999966,-1.6114942528735483,-692699,639.0,,,,,,
-694031.88,238.73723027829791,215.9,-689987.0,-57.24999999999997,-1.511494252873554,-692313,629.0,,,,,,
-693782.3090909093,236.7987347932641,216.2,-689519.6,-56.94999999999999,-1.211494252873571,-692055,615.0,,,,,,
-693309.2618181818,239.79653384828728,216.1,-689046.3,-57.04999999999998,-1.3114942528735654,-691416,590.0,,,,,,
-692999.1381818183,239.31113174299168,215.9,-688565.4,-57.24999999999997,-1.511494252873554,-691006,602.0,,,,,,
-692586.8242424241,240.45669225384145,215.9,-688082.0,-57.24999999999997,-1.511494252873554,-690750,596.0,,,,,,
-692330.3484848483,239.3406332632852,216.0,-687601.9,-57.14999999999998,-1.4114942528735597,-690353,557.0,,,,,,
-691871.2928787881,237.7560079776989,215.8,-687112.2,-57.349999999999966,-1.6114942528735483,-690085,570.0,,,,,,
-691624.0430303031,243.6995486644999,215.8,-686622.1,-57.349999999999966,-1.6114942528735483,-689672,568.0,,,,,,
-691127.0923636364,238.47330442832688,216.0,-686143.3,-57.14999999999998,-1.4114942528735597,-689416,584.0,,,,,,
-690882.4590909089,239.2983940505077,215.6,-685645.1,-57.54999999999998,-1.8114942528735647,-688757,561.0,,,,,,
-690368.3436363635,243.5623167259663,216.0,-685164.8,-57.14999999999998,-1.4114942528735597,-688330,549.0,,,,,,
-690017.9624242428,239.37873479610943,216.3,-684699.6,-56.849999999999966,-1.1114942528735483,-688033,555.0,,,,,,
-689517.6684848482,238.41599878810229,215.7,-684205.3,-57.44999999999999,-1.711494252873571,-687609,540.0,,,,,,
-689271.8348484851,239.2879301088554,215.3,-683694.8,-57.849999999999966,-2.1114942528735483,-687346,557.0,,,,,,
-688786.391212121,236.4535724768809,215.6,-683195.4,-57.54999999999998,-1.8114942528735647,-686898,542.0,,,,,,
-688524.6527272727,235.8000553317824,215.0,-682671.1,-58.14999999999998,-2.41149425287356,-686635,538.0,,,,,,
-688001.4515151515,232.26747586461005,215.1,-682151.6,-58.04999999999998,-2.3114942528735654,-686204,527.0,,,,,,
-687743.2575757576,232.0747771551575,215.3,-681644.1,-57.849999999999966,-2.1114942528735483,-685936,529.0,,,,,,
-687207.8254545457,230.66878933516543,215.2,-681129.8,-57.94999999999999,-2.211494252873571,-685474,538.0,,,,,,
-686859.8703030302,227.6358560751815,214.6,-680585.8,-58.54999999999998,-2.8114942528735654,-684737,523.0,,,,,,
-686350.1345454548,227.65046207304687,214.7,-680050.6,-58.44999999999999,-2.711494252873571,-684441,521.0,,,,,,
-686050.381818182,226.72892608676472,214.6,-679512.5,-58.54999999999998,-2.8114942528735654,-683975,514.0,,,,,,
-685495.4972727271,222.9650129691488,214.5,-678965.7,-58.64999999999998,-2.91149425287356,-683749,508.0,,,,,,
-685204.044242424,222.7044405108711,214.1,-678402.8,-59.04999999999998,-3.3114942528735654,-682912,520.0,,,,,,
-684631.8109090904,222.61792578852743,214.3,-677852.6,-58.849999999999966,-3.1114942528735483,-682436,504.0,,,,,,
-684319.1090909089,220.6316642042182,214.3,-677303.9,-58.849999999999966,-3.1114942528735483,-682105,499.0,,,,,,
-683729.8654545456,220.62261407272987,214.3,-676756.2,-58.849999999999966,-3.1114942528735483,-681617,498.0,,,,,,
-683344.8436363635,221.82035466276145,214.3,-676207.6,-58.849999999999966,-3.1114942528735483,-681310,494.0,,,,,,
-682808.0590909088,224.3560776723839,213.8,-675637.5,-59.349999999999966,-3.611494252873548,-680777,543.0,,,,,,
-682473.6818181815,225.6416020967289,213.9,-675072.9,-59.24999999999997,-3.511494252873554,-680703,523.0,,,,,,
-681878.7524242424,222.6967127552533,213.9,-674504.2,-59.24999999999997,-3.511494252873554,-680439,505.0,,,,,,
-681507.8634848485,220.2352186749276,213.5,-673919.5,-59.64999999999998,-3.91149425287356,-679822,486.0,,,,,,
-680790.0857575755,219.1411841639893,213.6,-673338.2,-59.54999999999998,-3.811494252873565,-679467,482.0,,,,,,
-680393.7121212126,221.30626385386472,213.5,-672755.6,-59.64999999999998,-3.91149425287356,-678896,490.0,,,,,,
-679719.9266666665,227.89516025735253,213.2,-672159.0,-59.94999999999999,-4.211494252873571,-678606,466.0,,,,,,
-679275.6733333332,225.80855816583323,213.2,-671558.8,-59.94999999999999,-4.211494252873571,-678161,446.0,,,,,,
-678677.6078787883,233.1080061479115,212.8,-670936.9,-60.349999999999966,-4.611494252873548,-677786,460.0,,,,,,
-678362.5848484847,233.61111358821643,212.6,-670302.8,-60.54999999999998,-4.811494252873565,-677246,544.0,,,,,,
-677785.1745454543,232.70102424711223,212.7,-669676.7,-60.44999999999999,-4.711494252873571,-677149,500.0,,,,,,
-677505.3739393939,229.16045804591084,212.9,-669060.9,-60.24999999999997,-4.511494252873554,-676882,494.0,,,,,,
-676791.6193939392,220.086237115456,212.5,-668425.8,-60.64999999999998,-4.91149425287356,-676236,495.0,,,,,,
-676378.1818181815,218.20973466460345,211.6,-667734.1,-61.54999999999998,-5.811494252873565,-675914,491.0,,,,,,
-675650.7363636363,216.59070226826563,211.2,-667015.3,-61.94999999999999,-6.211494252873571,-675342,464.0,,,,,,
-675202.3090909093,219.96238463739664,210.9,-666272.7,-62.24999999999997,-6.511494252873554,-675023,466.0,,,,,,
-674580.736363636,222.5748544587668,211.2,-665554.8,-61.94999999999999,-6.211494252873571,-674598,455.0,,,,,,
-673456.5333333331,216.1224817958984,211.8,-664876.1,-61.349999999999966,-5.611494252873548,-674206,536.0,,,,,,
-673078.3999999999,211.69145610328425,212.3,-664231.3,-60.849999999999966,-5.111494252873548,-673590,551.0,,,,,,
-672279.3778787885,204.669745646326,212.9,-663627.2,-60.24999999999997,-4.511494252873554,-673159,554.0,,,,,,
-671746.1060606058,201.1220985980582,213.5,-663057.9,-59.64999999999998,-3.91149425287356,-672458,564.0,,,,,,
-670811.3824242426,197.1291521940604,212.3,-662419.8,-60.849999999999966,-5.111494252873548,-672164,562.0,,,,,,
-670200.8827272733,194.789560383579,211.5,-661733.4,-61.64999999999998,-5.91149425287356,-671488,512.0,,,,,,
-669507.9260606061,196.8275423165405,211.1,-661020.2,-62.04999999999998,-6.311494252873565,-671113,529.0,,,,,,
-669120.7454545456,194.87837297832084,211.9,-660362.1,-61.24999999999997,-5.511494252873554,-670382,471.0,,,,,,
-668346.3187878784,191.5141318512642,212.5,-659741.4,-60.64999999999998,-4.91149425287356,-669974,462.0,,,,,,
-667869.2987878791,187.6555369926176,212.6,-659128.2,-60.54999999999998,-4.811494252873565,-669276,439.0,,,,,,
-666965.5375757578,180.6705433303129,211.7,-658456.7,-61.44999999999999,-5.711494252873571,-669050,483.0,,,,,,
-666465.2636363631,177.7146610306198,211.7,-657782.6,-61.44999999999999,-5.711494252873571,-668965,489.0,,,,,,
-665459.8573333337,173.71362014216885,211.0,-657065.4,-62.14999999999998,-6.41149425287356,-667679,396.0,,,,,,
-664803.3600000001,174.76867941399888,210.9,-656338.5,-62.24999999999997,-6.511494252873554,-666842,390.0,,,,,,
-663886.5212121212,180.53768178380184,210.7,-655599.8,-62.44999999999999,-6.711494252873571,-666376,385.0,,,,,,
-663371.9393939392,180.166597073922,210.4,-654844.2,-62.74999999999997,-7.011494252873554,-665640,365.0,,,,,,
-662458.0909090904,187.7670323098909,210.6,-654103.2,-62.54999999999998,-6.811494252873565,-665030,374.0,,,,,,
-662370.3999999997,192.55321359717547,210.7,-653367.8,-62.44999999999999,-6.711494252873571,-664268,376.0,,,,,,
-661987.5151515151,191.02249326390395,211.5,-652686.9,-61.64999999999998,-5.91149425287356,-662084,414.0,,,,,,
-660927.5500000003,190.86103041769672,211.3,-651995.6,-61.849999999999966,-6.111494252873548,-660574,384.0,,,,,,
-660846.6094545458,193.9082170435541,211.7,-651331.6,-61.44999999999999,-5.711494252873571,-659084,402.0,,,,,,
-660332.1772727269,189.6905841804821,210.9,-650607.6,-62.24999999999997,-6.511494252873554,-657454,359.0,,,,,,
-659265.9000000005,191.59170346951032,210.1,-649825.8,-63.04999999999998,-7.311494252873565,-655795,344.0,,,,,,
-659168.32,193.9700304568731,209.5,-648995.4,-63.64999999999998,-7.91149425287356,-654857,398.0,,,,,,
-658513.5499999999,188.43427447380083,209.4,-648161.0,-63.74999999999997,-8.011494252873554,-654141,414.0,,,,,,
-657461.8999999996,185.6837857761792,209.4,-647320.6,-63.74999999999997,-8.011494252873554,-652531,397.0,,,,,,
-657343.8200000001,187.3800806732598,209.5,-646489.1,-63.64999999999998,-7.91149425287356,-650705,409.0,,,,,,
-656814.0999999994,184.098136363561,210.0,-645698.6,-63.14999999999998,-7.41149425287356,-648727,414.0,,,,,,
-655771.999999999,190.8769405532136,210.6,-644952.1,-62.54999999999998,-6.811494252873565,-646942,426.0,,,,,,
-655704.2060606063,189.23340881737832,211.0,-644232.4,-62.14999999999998,-6.41149425287356,-644706,429.0,,,,,,
-655231.0909090905,192.9341212467433,210.1,-643450.1,-63.04999999999998,-7.311494252873565,-642525,429.0,,,,,,
-654182.6499999991,200.35242454933484,209.8,-642641.4,-63.349999999999966,-7.611494252873548,-641234,386.0,,,,,,
-653574.3499999999,199.99595342018023,210.4,-641878.7,-62.74999999999997,-7.011494252873554,-640489,369.0,,,,,,
-652488.65,194.8160292990657,210.4,-641119.6,-62.74999999999997,-7.011494252873554,-637649,373.0,,,,,,
-651780.25,192.8691774329536,210.9,-640393.6,-62.24999999999997,-6.511494252873554,-634927,373.0,,,,,,
-650758.9500000003,186.7937683040444,211.6,-639717.1,-61.54999999999998,-5.811494252873565,-632347,361.0,,,,,,
-650154.2636363631,187.2748940558699,211.9,-639059.2,-61.24999999999997,-5.511494252873554,-629795,376.0,,,,,,
-648997.0999999997,193.44315462070247,211.7,-638389.1,-61.44999999999999,-5.711494252873571,-627140,356.0,,,,,,
-648398.4636363634,189.2501799432969,211.1,-637679.6,-62.04999999999998,-6.311494252873565,-625076,386.0,,,,,,
-647241.0999999993,196.171494104952,210.6,-636936.8,-62.54999999999998,-6.811494252873565,-624070,474.0,,,,,,
-646662.4181818187,193.4765987078096,210.7,-636199.0,-62.44999999999999,-6.711494252873571,-623521,478.0,,,,,,
-645304.8499999992,191.8480609628653,211.1,-635491.4,-62.04999999999998,-6.311494252873565,-622646,573.0,,,,,,
-644426.9469696959,189.885480968256,210.9,-634772.0,-62.24999999999997,-6.511494252873554,-622067,572.0,,,,,,
-643200.6499999997,195.8204274432848,211.5,-634094.1,-61.64999999999998,-5.91149425287356,-621230,618.0,,,,,,
-642350.8272727265,195.3061298127235,211.3,-633402.1,-61.849999999999966,-6.111494252873548,-620626,661.0,,,,,,
-640906.65,191.5605717991007,210.9,-632685.2,-62.24999999999997,-6.511494252873554,-619746,627.0,,,,,,
-640124.6045454537,191.3842569534652,210.9,-631971.5,-62.24999999999997,-6.511494252873554,-619097,609.0,,,,,,
-638422.2499999993,190.1777336005101,211.0,-631267.7,-62.14999999999998,-6.41149425287356,-617730,602.0,,,,,,
-637468.2651515146,188.8477364074226,211.2,-630574.4,-61.94999999999999,-6.211494252873571,-616396,604.0,,,,,,
-635764.3666666652,195.33150117951013,210.3,-629820.8,-62.849999999999966,-7.111494252873548,-615003,611.0,,,,,,
-634571.56060606,194.00258992033588,209.5,-629008.1,-63.64999999999998,-7.91149425287356,-613630,617.0,,,,,,
-633059.0333333323,194.85936588137287,209.5,-628197.3,-63.64999999999998,-7.91149425287356,-612403,620.0,,,,,,
-632931.1448484845,195.9498915322665,209.7,-627401.1,-63.44999999999999,-7.711494252873571,-611220,601.0,,,,,,
-632127.5378787883,193.09789993536265,210.0,-626627.9,-63.14999999999998,-7.41149425287356,-610005,620.0,,,,,,
-630406.9409090906,196.49917279673912,209.5,-625815.2,-63.64999999999998,-7.91149425287356,-608839,593.0,,,,,,
-629576.322727272,200.4570693283412,209.5,-625005.2,-63.64999999999998,-7.91149425287356,-607637,583.0,,,,,,
-627916.1000000006,200.77734554085592,210.2,-624243.9,-62.94999999999999,-7.211494252873571,-606941,577.0,,,,,,
-627819.852727273,205.2658218297585,209.5,-623432.0,-63.64999999999998,-7.91149425287356,-606475,578.0,,,,,,
-627189.6181818179,199.52416462021893,209.6,-622630.4,-63.54999999999998,-7.811494252873565,-605205,538.0,,,,,,
-625880.0999999994,205.76310728563763,209.9,-621848.6,-63.24999999999997,-7.511494252873554,-603907,533.0,,,,,,
-625019.4272727271,215.70968264504967,211.2,-621163.0,-61.94999999999999,-6.211494252873571,-602512,503.0,,,,,,
-624097.499999999,228.5122253513537,212.8,-620575.8,-60.349999999999966,-4.611494252873548,-601116,526.0,,,,,,
-623447.9242424238,235.02330647237795,213.9,-620050.2,-59.24999999999997,-3.511494252873554,-599695,542.0,,,,,,
-622546.9499999993,237.9285070136237,215.1,-619581.1,-58.04999999999998,-2.3114942528735654,-598281,534.0,,,,,,
-621104.95,239.19230883467588,216.1,-619153.4,-57.04999999999998,-1.3114942528735654,-596845,544.0,,,,,,
-621000.732727273,243.8854524675644,215.5,-618705.1,-57.64999999999998,-1.91149425287356,-595984,496.0,,,,,,
-619701.4500000002,243.5306835863856,215.5,-618256.8,-57.64999999999998,-1.91149425287356,-595324,465.0,,,,,,
-618333.7499999999,245.8865878724808,215.3,-617798.7,-57.849999999999966,-2.1114942528735483,-593950,448.0,,,,,,
-617003.7499999994,248.28893339724928,215.6,-617353.1,-57.54999999999998,-1.8114942528735647,-593159,463.0,,,,,,
-615659.5681818179,252.63944486217684,216.0,-616922.5,-57.14999999999998,-1.4114942528735597,-592512,539.0,,,,,,
-614406.5999999999,252.729800513971,216.1,-616498.1,-57.04999999999998,-1.3114942528735654,-591388,510.0,,,,,,
-614349.1163636366,252.8982584181087,216.0,-616072.2,-57.14999999999998,-1.4114942528735597,-590204,483.0,,,,,,
-613190.6,252.74797477389265,216.3,-615656.0,-56.849999999999966,-1.1114942528735483,-588430,428.0,,,,,,
-611992.7999999997,256.193578648728,215.7,-615218.5,-57.44999999999999,-1.711494252873571,-587886,480.0,,,,,,
-610811.9666666661,258.13797445364014,216.1,-614795.4,-57.04999999999998,-1.3114942528735654,-586665,468.0,,,,,,
-609650.6333333328,259.6847091794925,215.6,-614352.1,-57.54999999999998,-1.8114942528735647,-585596,451.0,,,,,,
-609601.0127272727,257.8151013837554,215.9,-613921.2,-57.24999999999997,-1.511494252873554,-584417,470.0,,,,,,
-608479.5000000001,257.7448677422332,216.4,-613509.4,-56.74999999999997,-1.011494252873554,-580956,482.0,,,,,,
-607297.3000000004,259.22379791893974,216.5,-613104.2,-56.64999999999998,-0.9114942528735596,-580024,488.0,,,,,,
-606029.2999999997,254.57832546938147,216.8,-612709.4,-56.349999999999966,-0.6114942528735483,-579114,484.0,,,,,,
-604675.9090909091,248.4801850050678,216.5,-612302.3,-56.64999999999998,-0.9114942528735596,-578373,505.0,,,,,,
-603353.1499999992,244.5322516170048,216.7,-611903.9,-56.44999999999999,-0.711494252873571,-578004,521.0,,,,,,
-601999.15,239.14012591458967,216.7,-611505.2,-56.44999999999999,-0.711494252873571,-577788,609.0,,,,,,
-600650.7500000002,237.8582812314746,216.9,-611116.2,-56.24999999999997,-0.511494252873554,-577199,618.0,,,,,,
-599305.1499999998,232.45478922791705,216.3,-610704.8,-56.849999999999966,-1.1114942528735483,-576642,602.0,,,,,,
-597864.6318181817,229.38148051861887,216.4,-610293.8,-56.74999999999997,-1.011494252873554,-576100,602.0,,,,,,
-597268.2181818187,225.9716626647501,216.2,-609877.1,-56.94999999999999,-1.211494252873571,-575583,579.0,,,,,,
-596379.7499999994,219.0222803388292,216.7,-609481.6,-56.44999999999999,-0.711494252873571,-575052,597.0,,,,,,
-595853.6136363635,216.27309709713364,216.5,-609078.4,-56.64999999999998,-0.9114942528735596,-574553,584.0,,,,,,
-594841.1333333332,216.4410115698623,216.2,-608663.9,-56.94999999999999,-1.211494252873571,-574039,589.0,,,,,,
-594271.5575757573,221.2172428733,215.9,-608234.4,-57.24999999999997,-1.511494252873554,-573573,581.0,,,,,,
-593486.4666666667,232.91795566697328,215.6,-607794.0,-57.54999999999998,-1.8114942528735647,-573097,600.0,,,,,,
-592913.8121212114,237.9772146198636,215.5,-607349.1,-57.64999999999998,-1.91149425287356,-572646,605.0,,,,,,
-592096.754545454,238.1475936125431,215.2,-606893.1,-57.94999999999999,-2.211494252873571,-572197,620.0,,,,,,
-591611.2454545454,233.1632188953882,214.3,-606396.3,-58.849999999999966,-3.1114942528735483,-571749,598.0,,,,,,
-590835.516666666,229.3866700921104,214.2,-605892.4,-58.94999999999999,-3.211494252873571,-571312,613.0,,,,,,
-590433.4712121211,225.678803565834,214.2,-605387.1,-58.94999999999999,-3.211494252873571,-570899,612.0,,,,,,
-589069.4666666666,237.37751240309967,213.8,-604863.1,-59.349999999999966,-3.611494252873548,-570475,614.0,,,,,,
-588538.8000000002,243.5553025827732,213.5,-604325.5,-59.64999999999998,-3.91149425287356,-570051,604.0,,,,,,
-588090.145454545,248.1046423657793,213.5,-603790.6,-59.64999999999998,-3.91149425287356,-569652,610.0,,,,,,
-587475.3500000003,250.20456464222792,213.3,-603244.4,-59.849999999999966,-4.111494252873548,-569229,594.0,,,,,,
-586990.9045454541,246.34602904387208,213.5,-602711.8,-59.64999999999998,-3.91149425287356,-568816,597.0,,,,,,
-586329.3499999996,238.7841158534624,213.9,-602197.6,-59.24999999999997,-3.511494252873554,-568419,580.0,,,,,,
-585938.6681818177,234.40092907192803,212.8,-601630.1,-60.349999999999966,-4.611494252873548,-567997,588.0,,,,,,
-585221.8499999993,225.9929310765137,212.8,-601058.1,-60.349999999999966,-4.611494252873548,-567598,589.0,,,,,,
-584770.8424242425,223.95763277250387,212.7,-600482.1,-60.44999999999999,-4.711494252873571,-567209,590.0,,,,,,
-582008.8000000002,210.6390178335049,212.0,-599868.6,-61.14999999999998,-5.41149425287356,-566821,589.0,,,,,,
-581624.2545454543,206.68125254107684,211.3,-599211.4,-61.849999999999966,-6.111494252873548,-566430,613.0,,,,,,
